"","Study Area","Site","Trap Type Code","Trap Type Name","Grid Cell","UTM Zone","Easting","Northing","Longitude","Latitude","General Location","Site Comments","Session","Session Start Date","Visit Start Date","Visit End Date","Nights Deployed","Bait Used","Surveyor","Site Visit Comments","Sample Label","Sample Group","Barb Number","Sample Material","Sample Micro-location","Species Guess","Sample Is Incidental","Species","Species ID Method","Animal ID","Sex","Sample Comment"
"88","Flathead","10B","HR-BA-BS","Hair - barbed wire at bait station",10,11,667048,5492830,-114.68979,49.56499,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-15","2007-06-28",13,NA,"J. Minifie","","14795-7v","v",NA,"HA","G","","N","M-URAR","DNA","14795-30r","M","sample; under 1x"
"89","Flathead","10B","HR-BA-BS","Hair - barbed wire at bait station",10,11,667048,5492830,-114.68979,49.56499,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-15","2007-06-28",13,NA,"J. Minifie","","14795-8c","c",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"90","Flathead","10B","HR-BA-BS","Hair - barbed wire at bait station",10,11,667048,5492830,-114.68979,49.56499,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-15","2007-06-28",13,NA,"J. Minifie","","14795-17e","e",NA,"HA","W","M-URAR","N","M-URAR","DNA","14795-2a","F","sample;"
"91","Flathead","10B","HR-BA-BS","Hair - barbed wire at bait station",10,11,667048,5492830,-114.68979,49.56499,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-15","2007-06-28",13,NA,"J. Minifie","","14795-27g","g",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"92","Flathead","10B","HR-BA-BS","Hair - barbed wire at bait station",10,11,667048,5492830,-114.68979,49.56499,NA,"Set and checked by quad","FH2007 Session 2","2007-06-26","2007-06-15","2007-06-28",13,NA,"J. Minifie","","14795-14e","e",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"93","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-28g","g",NA,"HA","W","","N","MAMMALIA","","","","Xbomb;"
"94","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-7b","b",NA,"HA","W","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t"
"95","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-11y","y",NA,"HA","DC","","N","MAMMALIA","","","","Xinadequate; hair on shrub within site"
"96","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-30v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 8c"
"97","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-33s","s",NA,"HA","P","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t"
"98","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-23f","f",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"99","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-15d","d",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"100","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-22v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 21e"
"101","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-24f","f",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"102","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-4a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"103","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-31s","s",NA,"HA","P","","N","MAMMALIA","","","","unextracted;"
"104","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-3a","a",NA,"HA","W","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t"
"105","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-25g","g",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"106","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-29v","v",NA,"HA","G","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t; near 28g"
"107","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-20e","e",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"108","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-2a","a",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"109","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-6b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"110","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-16y","y",NA,"HA","T","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t; hair on small tree near wire, near 13d, 14d and 15d"
"111","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-17y","y",NA,"HA","T","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t; hair on small tree near wire at 15d"
"112","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-19v","v",NA,"HA","G","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t; near 13d"
"113","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-8c","c",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"114","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-5b","b",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"115","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-32s","s",NA,"HA","P","","N","MAMMALIA","","","","unextracted;"
"116","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-18v","v",NA,"HA","G","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t; near 15d"
"117","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-21e","e",NA,"HA","W","","N","M-URAM","VI","","","Xspecies;"
"118","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-9c","c",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"119","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-1a","a",NA,"HA","W","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t"
"120","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-14d","d",NA,"HA","W","","N","M-URAR","DNA","4875","M","sample; Animal ID in 2007 was 15121-18t"
"121","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-26g","g",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"122","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-27g","g",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"123","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-12x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"124","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-13d","d",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"125","Flathead","10C","HR-BA-BS","Hair - barbed wire at bait station",10,11,668241,5486977,-114.6758,49.51206,NA,"Set and checked by truck","FH2007 Session 3","2007-07-10","2007-07-04","2007-07-17",13,NA,"R. Munro","","15067-10v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 9c"
"126","Flathead","10D","HR-BA-BS","Hair - barbed wire at bait station",10,11,669273,5488865,-114.66075,49.52874,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-16","2007-07-28",12,NA,"G. Machutchon","bait pile not disturbed","","",NA,"","","","","NULL","","","",""
"127","Flathead","110A","HR-BA-BS","Hair - barbed wire at bait station",110,11,658103,5436178,-114.83583,49.05817,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-06-05","2007-06-18",13,NA,"R. Munro","","","",NA,"","","","","NULL","","","",""
"128","Flathead","110B","HR-BA-BS","Hair - barbed wire at bait station",110,11,653260,5436905,-114.9018,49.06593,NA,"Set and checked by helicopter","FH2007 Session 2","2007-06-26","2007-06-18","2007-07-01",13,NA,"A. Lorincz","bait pile not disturbed","","",NA,"","","","","NULL","","","",""
"129","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-3v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; under a's"
"130","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-5x","x",NA,"HA","W","","N","MAMMALIA","","","","Xspecies;"
"131","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-2a","a",NA,"HA","W","","N","MAMMALIA","","","","unextracted;"
"132","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-7b","b",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"133","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-4x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"134","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-9x","x",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"135","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-8b","b",NA,"HA","W","","N","MAMMALIA","","","","Xinadequate;"
"136","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-6s","s",NA,"HA","P","","N","M-URAM","DNA","","","Xblack;"
"137","Flathead","110C","HR-BA-BS","Hair - barbed wire at bait station",110,11,657673,5431738,-114.84344,49.01837,NA,"Set and checked by quad","FH2007 Session 3","2007-07-10","2007-07-02","2007-07-14",12,NA,"J. Minifie","","14834-1a","a",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"138","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-7v","v",NA,"HA","G","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"139","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-4a","a",NA,"HA","W","M-URAR","N","MAMMALIA","","","","unextracted;"
"140","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-2x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"141","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-5a","a",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"142","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-8s","s",NA,"HA","P","M-URAR","N","MAMMALIA","","","","Xinadequate;"
"143","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-6x","x",NA,"HA","W","M-URAR","N","MAMMALIA","","","","Xspecies;"
"144","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-3x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"145","Flathead","110D","HR-BA-BS","Hair - barbed wire at bait station",110,11,655136,5433349,-114.8775,49.03349,NA,"Set and checked by helicopter","FH2007 Session 4","2007-07-26","2007-07-14","2007-07-28",14,NA,"G. Machutchon","bait pile not disturbed; sign pulled down","15262-1x","x",NA,"HA","W","M-URAR","N","M-URAM","DNA","","","Xblack;"
"146","Flathead","111A","HR-BA-BS","Hair - barbed wire at bait station",111,11,660740,5433697,-114.80075,49.03518,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-06-05","2007-06-18",13,NA,"R. Munro","","15020-7v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 6x"
"147","Flathead","111A","HR-BA-BS","Hair - barbed wire at bait station",111,11,660740,5433697,-114.80075,49.03518,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-06-05","2007-06-18",13,NA,"R. Munro","","15020-8x","x",NA,"HA","W","","N","M-URAM","DNA","","","Xblack;"
"148","Flathead","111A","HR-BA-BS","Hair - barbed wire at bait station",111,11,660740,5433697,-114.80075,49.03518,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-06-05","2007-06-18",13,NA,"R. Munro","","15020-9v","v",NA,"HA","G","","N","M-URAM","DNA","","","Xblack; near 8x"
"149","Flathead","111A","HR-BA-BS","Hair - barbed wire at bait station",111,11,660740,5433697,-114.80075,49.03518,NA,"Set and checked by truck","FH2007 Session 1","2007-06-12","2007-06-05","2007-06-18",13,NA,"R. Munro","","15020-19d","d",NA,"HA","W","","N","MAMMALIA","","","","Xbomb;"
